"","p1_depth","p2_depth","result","time","0","1","2","3","4","5","6","7","8","9"
778,6,7,"draw",1.1385075219999976,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
779,6,7,"draw",1.1014548850000097,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
780,6,8,"draw",1.1789165319999881,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
781,6,8,"draw",1.1735395249999954,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
782,6,8,"draw",1.1721286430000077,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
783,6,8,"draw",1.1914196709999771,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
784,6,8,"draw",1.1811025670000106,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o  xx xo"," o oxx xo","xo oxx xo","xo oxxoxo","xoxoxxoxo"
785,6,8,"draw",1.1775982599999963,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
786,6,8,"draw",1.1859853089999888,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
787,6,8,"draw",1.1776692359999856,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo xx o "," xooxx o "," xooxxxo "," xooxxxoo","xxooxxxoo"
788,6,8,"draw",1.1951932410000268,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
789,6,8,"draw",1.1746080209999832,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
790,6,8,"draw",1.1715046799999982,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
791,6,8,"draw",1.1734710299999733,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo","xo oxx xo","xoooxx xo","xoooxxxxo"
792,6,8,"draw",1.178938345000006,"         ","    x    ","    x o  ","    x ox "," o  x ox "," o xx ox "," o xxoox "," oxxxoox "," oxxxooxo","xoxxxooxo"
793,6,8,"draw",1.1946887739999852,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
794,6,8,"draw",1.1735427909999885,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
795,6,9,"draw",1.195937855000011,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
796,6,9,"draw",1.201135770999997,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo  x","o  xxo ox","ox xxo ox","oxoxxo ox","oxoxxoxox"
797,6,9,"draw",1.198890946000006,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
798,6,9,"draw",1.213555116000009,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
799,6,9,"draw",1.1936237140000117,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o  xx xo"," o oxx xo"," o oxxxxo"," oooxxxxo","xoooxxxxo"
800,6,9,"draw",1.1916138639999758,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
801,6,9,"draw",1.2005366980000076,"         ","    x    ","    x o  ","    x ox "," o  x ox "," o  xxox "," o oxxox ","xo oxxox ","xo oxxoxo","xoxoxxoxo"
802,6,9,"draw",1.2021261610000238,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
803,6,9,"draw",1.2102027589999693,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
804,6,9,"draw",1.1936872989999756,"         ","    x    ","    x   o","    xx  o","   oxx  o"," x oxx  o"," x oxx oo"," x oxxxoo"," xooxxxoo","xxooxxxoo"
805,6,9,"draw",1.1897814689999677,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","ox xxo ox","oxoxxo ox","oxoxxoxox"
806,6,9,"draw",1.1927409560000228,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo  xo xo","xox xo xo","xox xooxo","xoxxxooxo"
807,6,9,"draw",1.2147372189999714,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
808,6,9,"draw",1.2145650439999827,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
809,6,9,"draw",1.2027006320000169,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
810,7,1,"x",2.011041298000009,"         ","    x    ","  o x    ","  o x   x","  o x o x","  o xxo x","o o xxo x","o oxxxo x","",""
811,7,1,"x",1.9892994270000486,"         ","    x    ","    x o  "," x  x o  "," xo x o  ","xxo x o  ","xxo x o o","xxo x oxo","",""
812,7,1,"x",1.9734664610000436,"         ","    x    ","  o x    ","  o x  x ","  o x ox "," xo x ox ","","","",""
813,7,1,"x",1.970400275999964,"         ","    x    ","  o x    ","  o x  x ","o o x  x ","oxo x  x ","","","",""
814,7,1,"x",2.0098553859999697,"         ","    x    ","    x o  ","    xxo  ","  o xxo  ","  o xxo x","o o xxo x","o oxxxo x","",""
815,7,1,"x",1.9710876629999916,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x o x","oxo x oxx","",""
816,7,1,"x",1.9738200810000421,"         ","    x    ","    x   o","    x  xo","    x oxo","   xx oxo","  oxx oxo","  oxxxoxo","",""
817,7,1,"x",1.99819745100001,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo","o x x oxo","oxx x oxo","",""
818,7,1,"x",1.964651544999981,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o oxx o x","o oxxxo x","",""
819,7,1,"x",1.9741261090000535,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x o x","oxo x oxx","",""
820,7,1,"x",2.021744754999986,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","o o xxx o","o oxxxx o","",""
821,7,1,"x",1.9871829659999776,"         ","    x    ","    x   o","   xx   o","o  xx   o","ox xx   o","oxoxx   o","oxoxx  xo","",""
822,7,1,"x",1.982929619999993,"         ","    x    ","    x   o","    xx  o","o   xx  o","o   xxx o","o o xxx o","oxo xxx o","oxo xxxoo","oxoxxxxoo"
823,7,1,"x",1.9971203750000086,"         ","    x    ","    x   o","    xx  o","o   xx  o","o   xx xo","o o xx xo","o oxxx xo","",""
824,7,1,"x",1.9768194829999857,"         ","    x    ","  o x    ","x o x    ","x o x o  ","x o x ox ","x o x oxo","xxo x oxo","",""
825,7,2,"draw",2.003398383999979,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
826,7,2,"draw",2.0124123769999755,"         ","    x    ","    x   o","    xx  o","   oxx  o"," x oxx  o"," x oxx oo"," x oxxxoo"," xooxxxoo","xxooxxxoo"
827,7,2,"draw",1.9789789320000182,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
828,7,2,"draw",1.972006470999986,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
829,7,2,"draw",1.9978946649999898,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","ox xxoo x","ox xxooox","oxxxxooox"
830,7,2,"draw",1.9704104420000021,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
831,7,2,"draw",1.966143198999987,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
832,7,2,"draw",1.998640727999998,"         ","    x    ","o   x    ","o   x   x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
833,7,2,"draw",1.971694694000007,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
834,7,2,"draw",1.9653389950000246,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
835,7,2,"draw",1.9884969849999834,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo x ","oo xxo x ","ooxxxo x ","ooxxxoox ","ooxxxooxx"
836,7,2,"draw",1.9963942169999882,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
837,7,2,"draw",1.9730096119999985,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
838,7,2,"draw",2.039926997000009,"         ","    x    ","    x   o","    xx  o","   oxx  o","x  oxx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
839,7,2,"draw",1.9825543820000462,"         ","    x    ","  o x    ","  o xx   ","  ooxx   "," xooxx   "," xooxx o ","xxooxx o ","xxooxx oo","xxooxxxoo"
840,7,3,"draw",1.9728094559999931,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
841,7,3,"draw",1.986241044000053,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
842,7,3,"draw",1.9690414290000149,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
843,7,3,"draw",1.9671590840000022,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
844,7,3,"draw",2.003491352000026,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
845,7,3,"draw",1.9964230139999586,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o xx  xo"," o xxo xo"," oxxxo xo"," oxxxooxo","xoxxxooxo"
846,7,3,"draw",1.9962969210000097,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
847,7,3,"draw",1.993448633000014,"         ","    x    ","    x o  ","    x ox "," o  x ox "," o xx ox "," o xxoox ","xo xxoox ","xo xxooxo","xoxxxooxo"
848,7,3,"draw",1.9771094199999766,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
849,7,3,"draw",1.9733204010000236,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
850,7,3,"draw",1.9801355910000211,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
851,7,3,"draw",1.9513937740000529,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
852,7,3,"draw",1.9598625300000094,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
853,7,3,"draw",1.9839576759999886,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
854,7,3,"draw",1.9665400719999866,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
855,7,4,"draw",2.0662633729999698,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
856,7,4,"draw",2.004375649999986,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo x ","oo xxo x ","ooxxxo x ","ooxxxoox ","ooxxxooxx"
857,7,4,"draw",1.9953121800000417,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
858,7,4,"draw",2.0198022519999768,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
859,7,4,"draw",1.989502468000012,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
860,7,4,"draw",1.9924121809999633,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","ox xxoo x","ox xxooox","oxxxxooox"
861,7,4,"draw",2.026573204999977,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
862,7,4,"draw",2.004873438000004,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
863,7,4,"draw",1.9987147890000188,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
864,7,4,"draw",2.018542179999997,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
865,7,4,"draw",1.9988577899999882,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
866,7,4,"draw",1.9953033130000222,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
867,7,4,"draw",2.0226950900000134,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
868,7,4,"draw",1.9971658309999611,"         ","    x    ","    x o  ","    x ox "," o  x ox "," ox x ox "," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
869,7,4,"draw",2.0091878929999893,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
870,7,5,"draw",2.104059186000029,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
871,7,5,"draw",2.057963493000045,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
872,7,5,"draw",2.0596495000000345,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
873,7,5,"draw",2.081304473999978,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
874,7,5,"draw",2.0686526140000296,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
875,7,5,"draw",2.0640978970000106,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
876,7,5,"draw",2.0560179720000065,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x xo "," xo xoxo "," xo xoxox","oxo xoxox","oxoxxoxox"
877,7,5,"draw",2.058635038000034,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
878,7,5,"draw",2.0788686789999815,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
879,7,5,"draw",2.057930767000016,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
880,7,5,"draw",2.054962405000026,"         ","    x    ","    x o  ","    x ox "," o  x ox "," o xx ox "," o xxoox "," oxxxoox "," oxxxooxo","xoxxxooxo"
881,7,5,"draw",2.075322217000007,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxx x "," oooxx x ","xoooxx x ","xoooxx xo","xoooxxxxo"
882,7,5,"draw",2.0524414469999783,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
883,7,5,"draw",2.0553383519999784,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
884,7,5,"draw",2.0988512870000022,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
885,7,6,"draw",2.1873590590000163,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
886,7,6,"draw",2.180739636999988,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
887,7,6,"draw",2.1747787529999982,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
888,7,6,"draw",2.1554768350000018,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
889,7,6,"draw",2.1817332329999886,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo"," oxoxx xo"," oxoxxoxo","xoxoxxoxo"
890,7,6,"draw",2.202212443999997,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo xx o "," xooxx o ","xxooxx o ","xxooxx oo","xxooxxxoo"
891,7,6,"draw",2.157726255,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
892,7,6,"draw",2.167680192999967,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
893,7,6,"draw",2.1448289790000103,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
894,7,6,"draw",2.15582514700003,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
895,7,6,"draw",2.188609696999947,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
896,7,6,"draw",2.1527657220000265,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
897,7,6,"draw",2.2038086590000034,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxxx  ","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
898,7,6,"draw",2.151113348000024,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
899,7,6,"draw",2.1478705879999893,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
900,7,7,"draw",2.3729763100000127,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
901,7,7,"draw",2.3255177629999935,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
902,7,7,"draw",2.351437981999993,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
903,7,7,"draw",2.3482402380000167,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
904,7,7,"draw",2.342904886000042,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
905,7,7,"draw",2.360749814999963,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
906,7,7,"draw",2.342949999000041,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
907,7,7,"draw",2.351420511000015,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
908,7,7,"draw",2.3521358969999824,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
909,7,7,"draw",2.3617421590000163,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
910,7,7,"draw",2.3749814660000084,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
911,7,7,"draw",2.371716308000032,"         ","    x    ","    x o  ","   xx o  ","   xxoo  "," x xxoo  "," x xxooo "," x xxooox","ox xxooox","oxxxxooox"
912,7,7,"draw",2.3652607039999793,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
913,7,7,"draw",2.3627659790000166,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
914,7,7,"draw",2.33674119799997,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
915,7,8,"draw",2.4609205639999914,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
916,7,8,"draw",2.4413338859999953,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
